file,method,true_drift,detected,delay,type
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,2157.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,2456.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,2768.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,3391.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,3703.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,4003.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,4353.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,4684.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,5001.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,5327.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,5628.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,5929.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,6552.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,6858.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,7158.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,7469.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,7784.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,8084.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,8397.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,8696.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,8997.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,9651.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,10343.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,10644.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,10967.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,11299.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,11615.0,,FP
linear_linear1_ar4_abrupt_13.csv,FEDD+ELM,,11939.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,3000.0,3166.0,166.0,TP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,6000.0,6041.0,41.0,TP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,9000.0,9117.0,117.0,TP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,1224.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,1525.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,1836.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,2232.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,2556.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,2854.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,3505.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,3816.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,4141.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,4510.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,4810.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,5122.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,5431.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,5730.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,6349.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,6662.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,6969.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,7269.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,7570.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,7881.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,8181.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,8493.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,8817.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,9441.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,9754.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,10055.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,10356.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,10686.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,10987.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,11288.0,,FP
linear_linear1_ar4_abrupt_14.csv,FEDD+ELM,,11706.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,3000.0,3136.0,136.0,TP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,6000.0,6222.0,222.0,TP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,9000.0,9312.0,312.0,TP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,1245.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,1554.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,1853.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,2168.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,2502.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,2827.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,3436.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,3751.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,4062.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,4362.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,4663.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,4978.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,5289.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,5600.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,5912.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,6531.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,6841.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,7153.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,7462.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,7774.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,8086.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,8386.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,8687.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,8998.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,9607.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,9921.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,10232.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,10543.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,10861.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,11173.0,,FP
linear_linear1_ar4_abrupt_15.csv,FEDD+ELM,,11497.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,3000.0,3095.0,95.0,TP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,6000.0,6192.0,192.0,TP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,9000.0,9005.0,5.0,TP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,1237.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,1546.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,1844.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,2155.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,2465.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,2783.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,3425.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,3737.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,4035.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,4362.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,4660.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,4961.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,5262.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,5574.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,5883.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,6517.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,6831.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,7152.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,7463.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,7774.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,8082.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,8391.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,8709.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,9306.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,9625.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,9941.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,10249.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,10550.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,10851.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,11152.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,11453.0,,FP
linear_linear1_ar4_abrupt_16.csv,FEDD+ELM,,11790.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,3000.0,3116.0,116.0,TP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,6000.0,6212.0,212.0,TP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,9000.0,9059.0,59.0,TP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,1255.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,1568.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,1880.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,2187.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,2496.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,2814.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,3415.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,3730.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,4043.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,4343.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,4656.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,4963.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,5276.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,5587.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,5902.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,6523.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,6833.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,7165.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,7499.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,7810.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,8127.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,8439.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,8750.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,9375.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,9698.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,10015.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,10315.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,10642.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,10950.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,11264.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,11565.0,,FP
linear_linear1_ar4_abrupt_17.csv,FEDD+ELM,,11866.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,3000.0,3079.0,79.0,TP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,6000.0,6182.0,182.0,TP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,9000.0,9297.0,297.0,TP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,1232.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,1542.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,1840.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,2151.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,2467.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,2771.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,3393.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,3720.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,4020.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,4336.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,4631.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,4952.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,5251.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,5565.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,5872.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,6491.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,6790.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,7103.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,7414.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,7725.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,8036.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,8354.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,8665.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,8986.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,9613.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,9926.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,10276.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,10589.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,10899.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,11221.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,11545.0,,FP
linear_linear1_ar4_abrupt_18.csv,FEDD+ELM,,11868.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,3000.0,3091.0,91.0,TP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,6000.0,6160.0,160.0,TP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,9000.0,9281.0,281.0,TP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,1233.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,1534.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,1851.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,2169.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,2471.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,2783.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,3400.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,3711.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,4009.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,4310.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,4624.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,4921.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,5222.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,5534.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,5856.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,6476.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,6787.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,7110.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,7422.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,7744.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,8053.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,8368.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,8666.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,8990.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,9602.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,9925.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,10220.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,10553.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,10854.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,11168.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,11527.0,,FP
linear_linear1_ar4_abrupt_19.csv,FEDD+ELM,,11824.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,3000.0,3115.0,115.0,TP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,6000.0,6216.0,216.0,TP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,9000.0,9014.0,14.0,TP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,1243.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,1554.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,1877.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,2193.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,2496.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,2806.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,3431.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,3742.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,4043.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,4373.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,4693.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,4994.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,5294.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,5616.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,5915.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,6527.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,6837.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,7147.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,7456.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,7767.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,8077.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,8394.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,8705.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,9336.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,9637.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,9938.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,10285.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,10598.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,10935.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,11254.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,11586.0,,FP
linear_linear1_ar4_abrupt_20.csv,FEDD+ELM,,11913.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,3000.0,3083.0,83.0,TP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,6000.0,6160.0,160.0,TP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,9000.0,9246.0,246.0,TP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,1244.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,1553.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,1852.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,2163.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,2472.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,2771.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,3394.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,3717.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,4020.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,4320.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,4633.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,4943.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,5243.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,5544.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,5859.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,6477.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,6787.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,7096.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,7395.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,7710.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,8027.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,8324.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,8635.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,8934.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,9568.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,9884.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,10179.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,10567.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,10867.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,11248.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,11550.0,,FP
linear_linear1_ar4_gradual_01.csv,FEDD+ELM,,11845.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,3000.0,3115.0,115.0,TP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,6000.0,6195.0,195.0,TP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,9000.0,9284.0,284.0,TP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,1239.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,1549.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,1862.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,2171.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,2490.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,2793.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,3423.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,3722.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,4043.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,4335.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,4647.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,4956.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,5292.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,5575.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,5886.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,6505.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,6804.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,7115.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,7424.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,7734.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,8043.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,8353.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,8665.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,8975.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,9617.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,9918.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,10237.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,10556.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,10872.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,11190.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,11521.0,,FP
linear_linear1_ar4_gradual_02.csv,FEDD+ELM,,11912.0,,FP
linear_linear1_ar4_gradual_03.csv,FEDD+ELM,3000.0,3096.0,96.0,TP
linear_linear1_ar4_gradual_03.csv,FEDD+ELM,6000.0,6044.0,44.0,TP
linear_linear1_ar4_gradual_03.csv,FEDD+ELM,9000.0,9159.0,159.0,TP
linear_linear1_ar4_gradual_03.csv,FEDD+ELM,,1234.0,,FP
linear_linear1_ar4_gradual_03.csv,FEDD+ELM,,1545.0,,FP
